,Name,Image_link,Price,Product_link,Thumb_images,SKU
56,Rattan - The Sling,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_104a4bc6-b1b6-4fca-acb2-15a49c13333d_3024x.jpg?v=1692345456,"Rs. 4,498.00",https://kompanero.in/products/rattan-the-sling?variant=45447048167707,"['https://kompanero.in/cdn/shop/files/1_104a4bc6-b1b6-4fca-acb2-15a49c13333d.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/2_b42cfbf6-98a4-4c21-b32f-bd22c6d7b55e.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/3_1e8c4551-28ee-426f-83d2-41690939e346.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/4_d6d26a9a-9885-47ea-8b7f-68733a3d8fd5.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/5_de52a997-8381-478e-95f4-d1774e839af4.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/6_aa304be9-2f90-4580-b29d-d91c7c0e4ea2.jpg?v=1692345456&width=320', 'https://kompanero.in/cdn/shop/files/7_2b9abed4-5ff8-455b-9bc6-df7298fa8134.jpg?v=1692345455&width=320', 'https://kompanero.in/cdn/shop/files/8_35bf2087-da78-4092-8a9b-3c8f1616d8b0.jpg?v=1692345455&width=320', 'https://kompanero.in/cdn/shop/files/9_38edef23-786c-4510-a08d-74a3fa519d64.jpg?v=1692345457&width=320', 'https://kompanero.in/cdn/shop/files/10_cc269477-2d5d-4ab1-afaf-bfd3d1795c23.jpg?v=1692345457&width=320']","SKU: B-9361
"
57,Lexi - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_082d0e7d-22fa-4b24-8c9e-2540f093249d_3024x.jpg?v=1692258659,"Rs. 4,249.00",https://kompanero.in/products/blossom-the-sling-bag-1?variant=45446899925275,"['https://kompanero.in/cdn/shop/files/1_082d0e7d-22fa-4b24-8c9e-2540f093249d.jpg?v=1692258659&width=320', 'https://kompanero.in/cdn/shop/files/2_94241c6d-3394-4256-8a3c-e2fc050c6cff.jpg?v=1692258658&width=320', 'https://kompanero.in/cdn/shop/files/3_a2e548b9-99ba-4bc3-b796-18c0828191ff.jpg?v=1692258659&width=320', 'https://kompanero.in/cdn/shop/files/4_b3c8b162-a126-4eac-8548-5bef32e66aa1.jpg?v=1692258658&width=320', 'https://kompanero.in/cdn/shop/files/5_950b1b98-b1c2-464b-a71d-c26d6d6d98df.jpg?v=1692258659&width=320', 'https://kompanero.in/cdn/shop/files/6_b347e8c7-a17d-452e-a8a6-6fd0b925ec68.jpg?v=1692258658&width=320', 'https://kompanero.in/cdn/shop/files/1_6131bb7d-ee07-4cfa-9714-72d8ae4ebe40.jpg?v=1692258680&width=320', 'https://kompanero.in/cdn/shop/files/2_5c2bbb9a-f1a7-421b-9fd5-237e47563be2.jpg?v=1692258680&width=320', 'https://kompanero.in/cdn/shop/files/3_c3fee641-9a50-4024-af46-cb32fc74359a.jpg?v=1692258680&width=320', 'https://kompanero.in/cdn/shop/files/4_c936a930-a12b-4630-afd9-07544bdac24e.jpg?v=1692258680&width=320', 'https://kompanero.in/cdn/shop/files/5_70a1a26e-8353-49b9-95f4-a6d449d31d7d.jpg?v=1692258681&width=320', 'https://kompanero.in/cdn/shop/files/6_2d206337-41c7-4d36-9840-7a7d4485de7e.jpg?v=1692258681&width=320', 'https://kompanero.in/cdn/shop/files/7_88fe9de7-3a4b-466d-a9e8-e06b23e2f9e7.jpg?v=1692258680&width=320']","SKU: B-5875.S
"
58,Neo - The Portfolio,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/G31A5581_3024x.jpg?v=1693553796,"Rs. 13,598.00",https://kompanero.in/products/maverick-the-portfolio?variant=45446855131419,"['https://kompanero.in/cdn/shop/files/G31A5581.jpg?v=1693553796&width=320', 'https://kompanero.in/cdn/shop/files/G31A5584.jpg?v=1693553799&width=320', 'https://kompanero.in/cdn/shop/files/G31A5585.jpg?v=1693553799&width=320', 'https://kompanero.in/cdn/shop/files/G31A5588.jpg?v=1693553804&width=320', 'https://kompanero.in/cdn/shop/files/G31A5586.jpg?v=1693553804&width=320', 'https://kompanero.in/cdn/shop/files/G31A5583.jpg?v=1693553804&width=320']","SKU: B-5223.K
"
59,Sebastian - The Travel Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_a767851d-cdb7-4fcc-a5af-8ec2477dcb54_3024x.jpg?v=1692792612,"Rs. 2,097.00",https://kompanero.in/products/sebastian-the-travel-wallet?variant=45446836191515,"['https://kompanero.in/cdn/shop/files/1_a767851d-cdb7-4fcc-a5af-8ec2477dcb54.jpg?v=1692792612&width=320', 'https://kompanero.in/cdn/shop/files/3_bf708816-96d7-440f-8c14-527f749baff1.jpg?v=1692792613&width=320', 'https://kompanero.in/cdn/shop/files/4_fa795289-7b88-433d-a458-a73e4cccb6ff.jpg?v=1692792613&width=320', 'https://kompanero.in/cdn/shop/files/5_438881b3-ee34-45c0-bc9c-49a2da1286bf.jpg?v=1692792613&width=320', 'https://kompanero.in/cdn/shop/files/6_4bcfb4bf-8184-48c1-8028-c110bdfc538f.jpg?v=1692792612&width=320', 'https://kompanero.in/cdn/shop/files/1_c7ac7397-2ffb-4478-a40d-ea82c4745c46.jpg?v=1692792624&width=320', 'https://kompanero.in/cdn/shop/files/2_fd072c1b-218c-45fe-8019-00bb56c1973f.jpg?v=1692792624&width=320', 'https://kompanero.in/cdn/shop/files/3_328a289e-f5f6-490a-9623-569c9ce7d4c3.jpg?v=1692792624&width=320', 'https://kompanero.in/cdn/shop/files/4_c10d1b74-c2be-4ab7-a64e-0a2ecaf3c04e.jpg?v=1692792624&width=320', 'https://kompanero.in/cdn/shop/files/5_708f4734-ad99-4bed-b77f-bfca8f04a924.jpg?v=1692792624&width=320']","SKU: C-10266
"
60,Carter - The Messenger Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_be7521c2-4580-4665-b9de-057652e9bfa7_3024x.jpg?v=1692255737,"Rs. 8,999.00",https://kompanero.in/products/carter-the-messenger-bag?variant=45446700826907,"['https://kompanero.in/cdn/shop/files/1_be7521c2-4580-4665-b9de-057652e9bfa7.jpg?v=1692255737&width=320', 'https://kompanero.in/cdn/shop/files/2_361fb915-a530-4d95-9a8c-46e027b3f9a6.jpg?v=1692255737&width=320', 'https://kompanero.in/cdn/shop/files/3_fc6d59e5-ec0d-46f3-ab21-5233ed71ecbd.jpg?v=1692255737&width=320', 'https://kompanero.in/cdn/shop/files/4_9bfe7ff2-95a5-4dd6-9df7-845f10b4a568.jpg?v=1692255737&width=320', 'https://kompanero.in/cdn/shop/files/5_91f78dd6-9b56-4a7b-9bf5-b5ca350d5250.jpg?v=1692255738&width=320', 'https://kompanero.in/cdn/shop/files/6_bff413e5-6455-4480-961b-f114e414ad69.jpg?v=1692255737&width=320']","SKU: B-5180.K
"
61,Carter - The Messenger,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_8cd64bbb-e806-4aaa-a6d9-6bcb2a90c35f_3024x.jpg?v=1692256154,"Rs. 7,198.00",https://kompanero.in/products/carter-the-messenger?variant=45446690701595,"['https://kompanero.in/cdn/shop/files/1_8cd64bbb-e806-4aaa-a6d9-6bcb2a90c35f.jpg?v=1692256153&width=320', 'https://kompanero.in/cdn/shop/files/2_b6117f64-078a-4770-b239-92c96d8d462f.jpg?v=1692256153&width=320', 'https://kompanero.in/cdn/shop/files/3_10751b7a-859e-405e-bcda-eba66633769e.jpg?v=1692256153&width=320', 'https://kompanero.in/cdn/shop/files/4_54d9d7f9-6302-45ff-90e7-a2b929e027a7.jpg?v=1692256154&width=320', 'https://kompanero.in/cdn/shop/files/5_25235b4f-3912-4862-ae27-639993ea5256.jpg?v=1692256153&width=320', 'https://kompanero.in/cdn/shop/files/6_8437b216-2560-467e-90b6-f86178246121.jpg?v=1692256154&width=320']","SKU: B-5278.K
"
62,Rover - The clutch,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_0e3f5911-7f2a-4220-a8f1-573f52262a74_3024x.jpg?v=1693031560,"Rs. 3,199.00",https://kompanero.in/products/rover-the-clutch?variant=45442605613339,"['https://kompanero.in/cdn/shop/files/1_0e3f5911-7f2a-4220-a8f1-573f52262a74.jpg?v=1693031560&width=320', 'https://kompanero.in/cdn/shop/files/2_8f51511c-b88e-47b0-89e1-9a3d41c6d447.jpg?v=1693031559&width=320', 'https://kompanero.in/cdn/shop/files/3_9c0a61e9-55eb-4e6d-a827-1d0aedd7ac20.jpg?v=1693031560&width=320', 'https://kompanero.in/cdn/shop/files/4_d7b11cfa-8b21-470a-9579-b91330ded949.jpg?v=1693031559&width=320', 'https://kompanero.in/cdn/shop/files/5_117eb8b8-d818-40ac-bbf0-cd1474837c82.jpg?v=1693031560&width=320', 'https://kompanero.in/cdn/shop/files/5_7cd6d6f8-f035-442d-9320-30dd85039f3d.jpg?v=1693031571&width=320', 'https://kompanero.in/cdn/shop/files/1_ca74a3e8-76b5-4e04-8ace-09214dfbae3c.jpg?v=1693031583&width=320', 'https://kompanero.in/cdn/shop/files/2_fb6b0c65-33df-4a7b-9e20-0301db52f633.jpg?v=1693031583&width=320', 'https://kompanero.in/cdn/shop/files/3_0c3c7488-9638-48c5-9c43-384e0ad12597.jpg?v=1693031583&width=320', 'https://kompanero.in/cdn/shop/files/4_1b21c9b0-8c0a-4184-82e0-1040d08f244f.jpg?v=1693031584&width=320']","SKU: C-12640
"
63,Riga - The Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_45032e44-bd34-4180-843c-7bdb37d64266_3024x.jpg?v=1692948454,"Rs. 2,397.00",https://kompanero.in/products/riga-the-wallet-1?variant=45442546336027,"['https://kompanero.in/cdn/shop/files/1_45032e44-bd34-4180-843c-7bdb37d64266.jpg?v=1692948454&width=320', 'https://kompanero.in/cdn/shop/files/2_4764b7bc-8a77-4906-97d1-7dbb0d708447.jpg?v=1692948454&width=320', 'https://kompanero.in/cdn/shop/files/3_f0b6f40c-15ec-4c26-bff1-a1bbf4f6fcee.jpg?v=1692948453&width=320', 'https://kompanero.in/cdn/shop/files/4_0490718e-bec5-43b7-94ea-be7e05f47222.jpg?v=1692948453&width=320', 'https://kompanero.in/cdn/shop/files/5_362a2ef6-cffe-4de5-8223-ee2d28ece525.jpg?v=1692948453&width=320', 'https://kompanero.in/cdn/shop/files/6_f36a3b14-f14c-4cf7-88d2-538d160f83b2.jpg?v=1692948453&width=320', 'https://kompanero.in/cdn/shop/files/7_ca67c3c2-d7fd-444d-9057-77a9b7af1787.jpg?v=1692948453&width=320', 'https://kompanero.in/cdn/shop/files/8_31e84d76-c98c-4e7d-9f45-3e45e558e311.jpg?v=1692948454&width=320', 'https://kompanero.in/cdn/shop/files/1_d1b4d12a-3af6-47aa-b972-0604241b6657.jpg?v=1692948477&width=320', 'https://kompanero.in/cdn/shop/files/2_366c4063-d8e1-4317-b250-ad637d5c800e.jpg?v=1692948478&width=320', 'https://kompanero.in/cdn/shop/files/3_84f77957-c6fc-4aa3-9c59-6bbfc4a75d53.jpg?v=1692948477&width=320', 'https://kompanero.in/cdn/shop/files/4_3bed5a39-a0b7-40f7-80be-0ea7a2292052.jpg?v=1692948478&width=320', 'https://kompanero.in/cdn/shop/files/5_10f4081b-03d2-48b9-9171-32677d59648e.jpg?v=1692948477&width=320', 'https://kompanero.in/cdn/shop/files/6_88560bfa-e441-4d44-9034-328bd9796ad8.jpg?v=1692948478&width=320', 'https://kompanero.in/cdn/shop/files/7_4c160d0c-a419-4833-a631-cffa881137c6.jpg?v=1692948478&width=320', 'https://kompanero.in/cdn/shop/files/8_6efedf98-39a7-4f3d-9270-b8861fc335f3.jpg?v=1692948477&width=320']","SKU: C-11746
"
64,Esme - The Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_d783bd8f-5007-471a-b9bc-33f6c5fcdbd8_3024x.jpg?v=1692879253,"Rs. 2,719.00",https://kompanero.in/products/esme-the-wallet?variant=45438584488219,"['https://kompanero.in/cdn/shop/files/1_d783bd8f-5007-471a-b9bc-33f6c5fcdbd8.jpg?v=1692879253&width=320', 'https://kompanero.in/cdn/shop/files/2_33514a56-ea1e-49b7-abc1-f2c553ba4161.jpg?v=1692879253&width=320', 'https://kompanero.in/cdn/shop/files/3_89268047-69f7-4a94-8c38-b6beaaa06344.jpg?v=1692879253&width=320', 'https://kompanero.in/cdn/shop/files/4_0df5b899-b100-4f65-801a-ec3cd76ffcf9.jpg?v=1692879253&width=320', 'https://kompanero.in/cdn/shop/files/5_2ae7a3d0-0ff2-4597-9efe-26b231cc8874.jpg?v=1692879254&width=320', 'https://kompanero.in/cdn/shop/files/6_6e7eb615-0898-49fd-8096-250b5c503af4.jpg?v=1692879252&width=320', 'https://kompanero.in/cdn/shop/files/7_4d707a8e-2db4-4b3c-8481-d534fcfa1101.jpg?v=1692879252&width=320', 'https://kompanero.in/cdn/shop/files/8_7bee869e-6c1d-4199-9e6d-f0e10155e313.jpg?v=1692879252&width=320', 'https://kompanero.in/cdn/shop/files/9_7760bbdd-b70a-4f08-a7ba-412eb3feac3f.jpg?v=1692879252&width=320']","SKU: C-11596
"
65,Theo - The Multi Color Printed Laptop Sleeve,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_8556d4e9-463b-46a4-8856-35e8c749749a_3024x.jpg?v=1691827837,"Rs. 8,798.00",https://kompanero.in/products/theo-the-multi-color-printed-laptop-sleeve?variant=45438574362907,"['https://kompanero.in/cdn/shop/files/1_8556d4e9-463b-46a4-8856-35e8c749749a.jpg?v=1691827837&width=320', 'https://kompanero.in/cdn/shop/files/2_98b8b501-a8d2-496e-bc55-72dd240765e3.jpg?v=1691827838&width=320', 'https://kompanero.in/cdn/shop/files/3_0f6f5cb3-2cfd-44db-a515-91a41871eb43.jpg?v=1691827838&width=320', 'https://kompanero.in/cdn/shop/files/4_c5d882d5-6402-430e-a9d1-9296a41b98ea.jpg?v=1691827837&width=320', 'https://kompanero.in/cdn/shop/files/5_86cba654-36a8-4da5-9c6b-3e07f0c67354.jpg?v=1691827838&width=320', 'https://kompanero.in/cdn/shop/files/6_a545aae0-0b54-4096-8e78-38396333c8d0.jpg?v=1691827837&width=320', 'https://kompanero.in/cdn/shop/files/7_680a3a1e-eb4b-4139-80ac-1a42d380921d.jpg?v=1691827838&width=320', 'https://kompanero.in/cdn/shop/files/8_5992969c-8621-4649-a06c-bf6a6037bd2d.jpg?v=1691827838&width=320']","SKU: B-10831
"
66,Theo - The Laptop Sleeve,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/2_27f4c036-6589-4eb8-8fff-4f925b856631_3024x.jpg?v=1692358575,"Rs. 7,999.00",https://kompanero.in/products/theo-the-laptop-sleeve?variant=45438572003611,"['https://kompanero.in/cdn/shop/files/2_27f4c036-6589-4eb8-8fff-4f925b856631.jpg?v=1692358575&width=320', 'https://kompanero.in/cdn/shop/files/1_5c349a73-096b-46b5-87f5-d7872dd9e4ed.jpg?v=1692358575&width=320', 'https://kompanero.in/cdn/shop/files/3_3bd01ca9-c4f9-434e-9a92-dc8cd1330edf.jpg?v=1691827714&width=320', 'https://kompanero.in/cdn/shop/files/4_52d0baa9-a60f-46ae-b5b6-3ed5ecedc738.jpg?v=1691827715&width=320', 'https://kompanero.in/cdn/shop/files/5_62b9ed33-a75e-48c2-8850-2b5d03e79398.jpg?v=1691827714&width=320', 'https://kompanero.in/cdn/shop/files/6_fbf45ba6-1780-47a4-94eb-6433a8d0b641.jpg?v=1691827715&width=320', 'https://kompanero.in/cdn/shop/files/7_a20cc31e-0eca-4227-9ceb-8a32511a4460.jpg?v=1691827714&width=320', 'https://kompanero.in/cdn/shop/files/8_0c92f25c-c762-47cb-b58a-2e3865a1d309.jpg?v=1691827715&width=320']","SKU: B-10824
"
67,Felicity - The Travel Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_2b4b1df4-40cb-414f-a6e7-f77f45d278fe_3024x.jpg?v=1692797632,"Rs. 3,679.00",https://kompanero.in/products/felicity-the-travel-wallet-1?variant=45383528874267,"['https://kompanero.in/cdn/shop/files/1_2b4b1df4-40cb-414f-a6e7-f77f45d278fe.jpg?v=1692797136&width=320', 'https://kompanero.in/cdn/shop/files/2_dded118d-991f-45d2-874a-3885fce05f83.jpg?v=1692797136&width=320', 'https://kompanero.in/cdn/shop/files/3_7531be9d-4003-4aba-93fa-a741dab541f6.jpg?v=1692797136&width=320', 'https://kompanero.in/cdn/shop/files/4_b26cdd55-4374-4f28-acf8-84a66a961dcb.jpg?v=1692797136&width=320', 'https://kompanero.in/cdn/shop/files/5_10e85693-63c6-4b6f-ad4d-97f6654d8ca2.jpg?v=1692797136&width=320', 'https://kompanero.in/cdn/shop/files/6_1450b62e-172c-4d47-89a7-b69f005a53f7.jpg?v=1692797137&width=320', 'https://kompanero.in/cdn/shop/files/1_06008289-eaff-4d45-837e-67733701b9b7.jpg?v=1692797177&width=320', 'https://kompanero.in/cdn/shop/files/2_feca8559-efde-47c9-b306-9b3d4a3f8732.jpg?v=1692797176&width=320', 'https://kompanero.in/cdn/shop/files/3_52afedae-3c1c-48cd-94c0-16dd3aee8811.jpg?v=1692797176&width=320', 'https://kompanero.in/cdn/shop/files/4_0f0c08bc-dfa4-4cab-8339-9dd56ccc480b.jpg?v=1692797177&width=320', 'https://kompanero.in/cdn/shop/files/5_455b876b-addf-4e54-b5bc-151c7f4d6f67.jpg?v=1692797176&width=320', 'https://kompanero.in/cdn/shop/files/6_32dcad77-18c6-4b41-97cf-b9d3a3a35d42.jpg?v=1692797176&width=320', 'https://kompanero.in/cdn/shop/files/7_202cf99a-024e-4fe8-9da6-7487100e4f61.jpg?v=1692797177&width=320', 'https://kompanero.in/cdn/shop/files/8_4f9bbf71-c706-40a9-8118-8dea23139c34.jpg?v=1692797176&width=320', 'https://kompanero.in/cdn/shop/files/2_04ce0c50-86f2-4195-a8f2-36def4647a9e.jpg?v=1692797509&width=320', 'https://kompanero.in/cdn/shop/files/3_0ffdfb83-45e2-4f41-88c0-377c94b4ff69.jpg?v=1692797509&width=320', 'https://kompanero.in/cdn/shop/files/4_e127b914-f0a7-420f-8196-afcc5aa28d28.jpg?v=1692797510&width=320', 'https://kompanero.in/cdn/shop/files/5_08dbbf1f-b22a-4adf-b426-9dc2828a7d03.jpg?v=1692797509&width=320', 'https://kompanero.in/cdn/shop/files/1_ba57a1ae-c93e-4ccc-a657-5390f1744844.jpg?v=1693288068&width=320', 'https://kompanero.in/cdn/shop/files/2_302661b6-db41-498f-8bea-429fb5bc070d.jpg?v=1693288069&width=320', 'https://kompanero.in/cdn/shop/files/3_eed08086-7fa3-49a3-9bd4-e84e95f9885c.jpg?v=1693288069&width=320', 'https://kompanero.in/cdn/shop/files/4_46d1e9d8-e3d1-470d-8dd4-00d76e38143f.jpg?v=1693288069&width=320', 'https://kompanero.in/cdn/shop/files/5_b376015a-7749-4453-b316-b7bf1dc5a80e.jpg?v=1693288069&width=320', 'https://kompanero.in/cdn/shop/files/6_b1aa1766-d7e9-474d-88e4-6dd9960e923c.jpg?v=1693288069&width=320']","SKU: C-10771
"
68,Michalis - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_730bf5ea-e070-403a-afea-385f26705cc5_3024x.jpg?v=1691563774,Rs. 898.00,https://kompanero.in/products/michalis-the-belt?variant=45383384793371,"['https://kompanero.in/cdn/shop/files/1_730bf5ea-e070-403a-afea-385f26705cc5.jpg?v=1691563774&width=320', 'https://kompanero.in/cdn/shop/files/2_13a01d1d-d661-457e-8ac0-39ee5505db5a.jpg?v=1691563774&width=320', 'https://kompanero.in/cdn/shop/files/3_fe7f5633-b1b5-4ff6-ac14-4c8ce69de214.jpg?v=1691563774&width=320', 'https://kompanero.in/cdn/shop/files/4_8da861b6-492c-42ba-9bae-a0cd9a8e003e.jpg?v=1691563774&width=320', 'https://kompanero.in/cdn/shop/files/5_8abf8928-924c-4ea5-a3b0-0964e40ea730.jpg?v=1691563774&width=320']","SKU: K-0042
"
69,Alessia - The Backpack,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_5eaad87f-ae7d-4c38-b425-b865a8613581_3024x.jpg?v=1693894569,"Rs. 4,999.00",https://kompanero.in/products/alessia-the-backpack?variant=45383353663771,"['https://kompanero.in/cdn/shop/files/1_5eaad87f-ae7d-4c38-b425-b865a8613581.jpg?v=1691737884&width=320', 'https://kompanero.in/cdn/shop/files/13_854341d7-6f6a-4881-9dc7-7c1dc9c16798.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/2_0a54cb66-59e5-49a1-990e-8a7cf61d5114.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/3_3623d57d-8536-45bf-a663-75c30a152db4.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/4_90f1b27e-2635-43bb-ad49-e844ba3bd0cb.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/5_e8bbb3f1-8eb6-456b-9b4e-5fd123b66be8.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/6_0652b241-1411-4fed-812e-c905a2bd7e80.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/1_218f8f5b-dcc9-4e92-aa2f-703e6a43f77d.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/13_f3a1b566-f3a8-42ac-9f40-0d098bc3890c.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/2_5e14d93f-1d5d-42ad-8c07-bf39eb23d99e.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/3_834be554-800b-4709-ad6c-484f2f21e79d.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/4_cb1f885d-dee1-44b6-b5b3-7f285af8ef2d.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/5_2c3e67c2-0901-4379-8cd1-b5da1cd534b3.jpg?v=1693894585&width=320', 'https://kompanero.in/cdn/shop/files/6_11bc4ad2-86a0-417b-9bb4-a819dcc07c9f.jpg?v=1693894585&width=320']","SKU: B-10215
"
70,Linnea - The Shoulder Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_4c29eee6-cf50-4390-8a7a-d6e5140078c6_3024x.jpg?v=1692346935,"Rs. 5,398.00",https://kompanero.in/products/linnea-the-shoulder-bag?variant=45370167558427,"['https://kompanero.in/cdn/shop/files/1_4c29eee6-cf50-4390-8a7a-d6e5140078c6.jpg?v=1692346935&width=320', 'https://kompanero.in/cdn/shop/files/2_d9bd48e6-38ba-4405-9fe5-3cb2e8c2d755.jpg?v=1692346935&width=320', 'https://kompanero.in/cdn/shop/files/3_ba4fff82-d25a-457a-a0a8-595afd17cb62.jpg?v=1692346936&width=320', 'https://kompanero.in/cdn/shop/files/4_250a0a30-8237-4458-bd7c-991e13377c79.jpg?v=1692346935&width=320', 'https://kompanero.in/cdn/shop/files/5_185f25cd-7153-408e-a93e-f7cd1765b9e0.jpg?v=1692346935&width=320', 'https://kompanero.in/cdn/shop/files/1_ad3f4af2-7e64-4778-b7e5-09d3fe885489.jpg?v=1692346947&width=320', 'https://kompanero.in/cdn/shop/files/2_d134c624-8b58-4b1e-a941-da736e168fc9.jpg?v=1692346947&width=320', 'https://kompanero.in/cdn/shop/files/3_b47eab38-760a-44ce-b1ea-9ec8cc78b8ae.jpg?v=1692346947&width=320', 'https://kompanero.in/cdn/shop/files/4_eebb72e5-35b8-4abe-9acd-f042bb151ac8.jpg?v=1692346948&width=320', 'https://kompanero.in/cdn/shop/files/5_015dd8b4-88c7-43fd-aa15-160d02eeb390.jpg?v=1692346947&width=320', 'https://kompanero.in/cdn/shop/files/1_7028ab1c-706c-4853-8114-7dfd7f0f6a19.jpg?v=1692346959&width=320', 'https://kompanero.in/cdn/shop/files/2_f864218c-c54f-4648-9e10-ab79c15951f2.jpg?v=1692346959&width=320', 'https://kompanero.in/cdn/shop/files/3_f93e160e-d5a9-4e63-957f-238f869e0420.jpg?v=1692346959&width=320', 'https://kompanero.in/cdn/shop/files/4_2348a543-0a08-4500-89eb-8a934fba2662.jpg?v=1692346958&width=320', 'https://kompanero.in/cdn/shop/files/5_7de963f2-03d6-492e-87d5-c0f304533a03.jpg?v=1692346959&width=320']","SKU: B-9519
"
71,Helena - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_7dd72817-40fc-4880-9cc8-02c507428811_3024x.jpg?v=1692626987,"Rs. 9,798.00",https://kompanero.in/products/helena-the-handbag?variant=45370081050907,"['https://kompanero.in/cdn/shop/files/1_7dd72817-40fc-4880-9cc8-02c507428811.jpg?v=1692626987&width=320', 'https://kompanero.in/cdn/shop/files/2_2c3d42e6-f98a-49a3-97fb-e7c087f1cf4a.jpg?v=1692626989&width=320', 'https://kompanero.in/cdn/shop/files/3_73ee973d-fb34-49a7-9979-90b8b99796b7.jpg?v=1692626991&width=320', 'https://kompanero.in/cdn/shop/files/4_a3bb3c97-5dd5-467d-baba-f28da4a358e7.jpg?v=1692626991&width=320', 'https://kompanero.in/cdn/shop/files/5_5712263f-5cc9-4c94-8b30-f4b8ef4600f4.jpg?v=1692626990&width=320', 'https://kompanero.in/cdn/shop/files/6_49e1577a-2708-4698-a96e-f85da7bda8d2.jpg?v=1692626991&width=320', 'https://kompanero.in/cdn/shop/files/7_8f65ef05-de6c-4715-bc35-1b1e17af1034.jpg?v=1692626990&width=320', 'https://kompanero.in/cdn/shop/files/8_39c4c4c4-26ad-43ba-8ecd-4b466ae32534.jpg?v=1692626990&width=320', 'https://kompanero.in/cdn/shop/files/9_911f0869-1f19-458b-a873-daee56e6e137.jpg?v=1692626988&width=320', 'https://kompanero.in/cdn/shop/files/10_4315850a-6311-47a3-ba02-b6985522edae.jpg?v=1692626989&width=320', 'https://kompanero.in/cdn/shop/files/11_1d5d33c5-c08e-422e-9429-1b2968f47c29.jpg?v=1692626988&width=320', 'https://kompanero.in/cdn/shop/files/12_29aa49a8-ea86-4e80-ba04-e3b4e7491fca.jpg?v=1692626989&width=320', 'https://kompanero.in/cdn/shop/files/13_773076f7-1f1b-42f3-88ca-0f55a3ee3513.jpg?v=1692626987&width=320', 'https://kompanero.in/cdn/shop/files/14_87c784f7-a6ba-4459-8da2-3c01f8473c4b.jpg?v=1692626989&width=320', 'https://kompanero.in/cdn/shop/files/15_c7c419bd-5199-4ff8-a448-860862613f67.jpg?v=1692626987&width=320', 'https://kompanero.in/cdn/shop/files/16_a6218514-2c77-4a40-abd1-14d579b78076.jpg?v=1692626990&width=320', 'https://kompanero.in/cdn/shop/files/17_165b8b67-90ca-4179-aeee-43bab4abe7d0.jpg?v=1692626988&width=320', 'https://kompanero.in/cdn/shop/files/18_72b383ba-ef38-497f-ace8-4d47d3feaaad.jpg?v=1692626992&width=320', 'https://kompanero.in/cdn/shop/files/19_b5ed9ecf-805f-4064-9f03-2b72dd8fa344.jpg?v=1692626988&width=320', 'https://kompanero.in/cdn/shop/files/20_3548f61c-cced-4129-a9d9-a9e5cdc84f74.jpg?v=1692626987&width=320']","SKU: B-ANV006
"
